TranDate,Sum of Amount
22/01/2022,15.63
22/01/2022,0.37
22/01/2022,28.76
22/01/2022,31.97
22/01/2022,17.36
22/01/2022,15.77
22/01/2022,42.51
22/01/2022,65.22
22/01/2022,125
22/01/2022,93.75
22/01/2022,89.64
22/01/2022,1.67
22/01/2022,12.56
22/01/2022,16.31
22/01/2022,0.21
22/01/2022,578.74
22/01/2022,5.4
22/01/2022,19.24
22/01/2022,1.47
22/01/2022,0.98
22/01/2022,5.03
22/01/2022,"1,481.86"
22/01/2022,403.21
22/01/2022,0.22
22/01/2022,0.77
22/01/2022,29.53
22/01/2022,582.3
22/01/2022,39.88
22/01/2022,228.13
22/01/2022,14.14
22/01/2022,307.38
22/01/2022,3.35
22/01/2022,38.98
22/01/2022,13.12
22/01/2022,15.71
22/01/2022,136.3
22/01/2022,6.59
22/01/2022,50.88
22/01/2022,0.22
22/01/2022,16.76
22/01/2022,7.9
22/01/2022,39.37
22/01/2022,38.28
22/01/2022,0.37
22/01/2022,0.32
22/01/2022,14.62
22/01/2022,50.04
22/01/2022,6.95
22/01/2022,"1,141.58"
22/01/2022,6.08
22/01/2022,6.21
22/01/2022,40.83
22/01/2022,37.03
22/01/2022,149.41
22/01/2022,39.88
22/01/2022,22.71
22/01/2022,28.27
22/01/2022,0.7
22/01/2022,5.12
22/01/2022,89.64
22/01/2022,5.03
22/01/2022,37.03
22/01/2022,58.26
22/01/2022,138.14
22/01/2022,16.45
22/01/2022,1.86
22/01/2022,37.72
22/01/2022,15.63
22/01/2022,"2,589.17"
22/01/2022,6.53
22/01/2022,421.78
22/01/2022,259.88
22/01/2022,13.25
22/01/2022,5.4
22/01/2022,5.13
22/01/2022,14.14
22/01/2022,6.39
22/01/2022,35.08
22/01/2022,0.73
22/01/2022,3.35
22/01/2022,53.17
22/01/2022,7.48
22/01/2022,29.75
22/01/2022,53.52
22/01/2022,47.34
22/01/2022,"5,156.65"
22/01/2022,5.03
22/01/2022,6.93
22/01/2022,4.56
22/01/2022,"1,596.89"
22/01/2022,420.39
22/01/2022,251.31
22/01/2022,13.85
22/01/2022,0.46
22/01/2022,4.56
22/01/2022,5.09
22/01/2022,"1,858.69"
22/01/2022,10.53
22/01/2022,0.72
22/01/2022,17.67
22/01/2022,53.23
22/01/2022,1.07
22/01/2022,15.27
22/01/2022,14.81
22/01/2022,32.4
22/01/2022,49.91
22/01/2022,37.72
22/01/2022,362.89
22/01/2022,210.37
22/01/2022,1.04
23/01/2022,43.51
23/01/2022,6.21
23/01/2022,18.23
23/01/2022,6.52
23/01/2022,6.95
23/01/2022,93.75
23/01/2022,38.65
23/01/2022,60.04
23/01/2022,1.97
23/01/2022,536.84
23/01/2022,30.82
23/01/2022,9.55
23/01/2022,14.81
23/01/2022,346.51
23/01/2022,8.28
23/01/2022,349.41
23/01/2022,13.85
23/01/2022,1.02
23/01/2022,2.16
23/01/2022,36.87
23/01/2022,65.5
23/01/2022,47.59
23/01/2022,36.65
23/01/2022,5.03
23/01/2022,0.7
23/01/2022,0.32
23/01/2022,149.04
23/01/2022,30.28
23/01/2022,0.42
23/01/2022,39.81
23/01/2022,161.41
23/01/2022,78.26
23/01/2022,16.97
23/01/2022,58.69
23/01/2022,4.76
23/01/2022,536.8
23/01/2022,123.03
23/01/2022,"1,610.82"
23/01/2022,145.89
23/01/2022,0.22
23/01/2022,6.24
23/01/2022,26.78
23/01/2022,16.74
23/01/2022,134.47
23/01/2022,274.32
24/01/2022,14.99
24/01/2022,599.27
24/01/2022,0.56
24/01/2022,11.08
24/01/2022,80
24/01/2022,18.46
24/01/2022,58.69
24/01/2022,12.56
24/01/2022,47.34
24/01/2022,178.56
24/01/2022,125.4
24/01/2022,1.01
24/01/2022,10.57
24/01/2022,152.53
24/01/2022,39.88
24/01/2022,8.1
24/01/2022,0.85
24/01/2022,6.39
24/01/2022,65.22
24/01/2022,38.98
24/01/2022,0.67
24/01/2022,0.37
24/01/2022,50.29
24/01/2022,19.74
24/01/2022,0.35
24/01/2022,8.78
24/01/2022,42.09
24/01/2022,0.73
24/01/2022,6.18
24/01/2022,14.14
24/01/2022,6.07
24/01/2022,14.81
24/01/2022,175
24/01/2022,6.24
24/01/2022,117.12
24/01/2022,3.01
24/01/2022,138.88
24/01/2022,650.57
24/01/2022,209
24/01/2022,138.21
24/01/2022,26.56
24/01/2022,487.93
24/01/2022,1.19
24/01/2022,164.9
24/01/2022,0.82
25/01/2022,325.75
25/01/2022,5.29
25/01/2022,3.35
25/01/2022,9.84
25/01/2022,35.08
25/01/2022,24.05
25/01/2022,650.57
25/01/2022,"1,789.80"
25/01/2022,362.89
25/01/2022,244.72
25/01/2022,188.48
25/01/2022,0.97
25/01/2022,20.25
25/01/2022,15.9
25/01/2022,49.83
25/01/2022,53.82
25/01/2022,913.49
25/01/2022,156.5
25/01/2022,0.86
25/01/2022,10.94
25/01/2022,14.99
25/01/2022,0.91
25/01/2022,16.12
25/01/2022,"1,760.87"
25/01/2022,7.46
25/01/2022,15.39
25/01/2022,37.72
25/01/2022,54.85
25/01/2022,181.74
25/01/2022,15.27
25/01/2022,45.03
25/01/2022,44.31
25/01/2022,0.35
25/01/2022,6.58
25/01/2022,18.23
25/01/2022,"1,416.84"
25/01/2022,56.18
25/01/2022,0.5
25/01/2022,80.66
25/01/2022,2.18
25/01/2022,49.76
25/01/2022,163.93
25/01/2022,7.48
25/01/2022,238.08
25/01/2022,35.24
26/01/2022,72.78
26/01/2022,0.53
26/01/2022,4.81
26/01/2022,6.75
26/01/2022,15.63
26/01/2022,10.39
26/01/2022,36.97
26/01/2022,3.01
26/01/2022,4.76
26/01/2022,42.76
26/01/2022,"1,955.93"
26/01/2022,61.32
26/01/2022,89.64
26/01/2022,48.17
26/01/2022,9.62
26/01/2022,0.73
26/01/2022,0.85
26/01/2022,65.86
26/01/2022,11.7
26/01/2022,5.75
26/01/2022,220
26/01/2022,202.58
26/01/2022,42.54
26/01/2022,6.89
26/01/2022,0.74
26/01/2022,4.76
26/01/2022,3.18
26/01/2022,0.33
26/01/2022,1.58
26/01/2022,24.3
26/01/2022,245.37
26/01/2022,7.07
26/01/2022,29.79
26/01/2022,274.32
26/01/2022,4.56
26/01/2022,39.88
26/01/2022,13.95
26/01/2022,6.75
26/01/2022,0.35
26/01/2022,885.35
26/01/2022,315.75
26/01/2022,11.08
26/01/2022,0.73
26/01/2022,5.75
26/01/2022,7.31
27/01/2022,11.08
27/01/2022,3.18
27/01/2022,161.83
27/01/2022,0.86
27/01/2022,205.77
27/01/2022,0.53
27/01/2022,1.15
27/01/2022,17.67
27/01/2022,5.29
27/01/2022,26.72
27/01/2022,0.77
27/01/2022,0.33
27/01/2022,6.58
27/01/2022,39.88
27/01/2022,565.06
27/01/2022,30.28
27/01/2022,12.56
27/01/2022,10.39
27/01/2022,1.5
27/01/2022,26.78
27/01/2022,23.97
27/01/2022,0.87
27/01/2022,29.75
27/01/2022,970.45
27/01/2022,6.75
27/01/2022,288.75
27/01/2022,192.26
27/01/2022,1.86
27/01/2022,1.04
27/01/2022,8.32
27/01/2022,520.86
27/01/2022,407.72
27/01/2022,227.72
27/01/2022,259.88
27/01/2022,"1,481.15"
27/01/2022,191.79
27/01/2022,288.75
27/01/2022,29.53
27/01/2022,25.65
27/01/2022,0.37
27/01/2022,79.43
27/01/2022,1.58
27/01/2022,4.56
27/01/2022,931.95
27/01/2022,487.93
28/01/2022,5.31
28/01/2022,41.91
28/01/2022,33.9
28/01/2022,0.32
28/01/2022,548.4
28/01/2022,12.19
28/01/2022,14.14
28/01/2022,43.4
28/01/2022,78.26
28/01/2022,19.67
28/01/2022,44.85
28/01/2022,29.75
28/01/2022,0.54
28/01/2022,"3,213.27"
28/01/2022,1.01
28/01/2022,36.62
28/01/2022,70.05
28/01/2022,0.53
28/01/2022,2.48
28/01/2022,8.04
28/01/2022,114.99
28/01/2022,16.12
28/01/2022,13.85
28/01/2022,6.13
28/01/2022,0.34
28/01/2022,11.9
28/01/2022,280.49
28/01/2022,4.76
28/01/2022,"1,081.49"
28/01/2022,143.87
28/01/2022,38.28
28/01/2022,5.4
28/01/2022,4.76
28/01/2022,22.71
28/01/2022,7.85
28/01/2022,11.08
28/01/2022,39.37
28/01/2022,70.9
28/01/2022,318.14
28/01/2022,22.66
28/01/2022,259.88
28/01/2022,44.4
28/01/2022,1.47
28/01/2022,844.52
28/01/2022,40.41
29/01/2022,69.95
29/01/2022,2.07
29/01/2022,11.7
29/01/2022,0.72
29/01/2022,148.68
29/01/2022,131.39
29/01/2022,56.72
29/01/2022,13.85
29/01/2022,7.08
29/01/2022,1.25
29/01/2022,32.38
29/01/2022,94.62
29/01/2022,16.45
29/01/2022,64.4
29/01/2022,362.89
29/01/2022,0.56
29/01/2022,230.88
29/01/2022,58.69
29/01/2022,26.01
29/01/2022,29.53
29/01/2022,314.81
29/01/2022,549.8
29/01/2022,0.93
29/01/2022,0.74
29/01/2022,"4,174.87"
29/01/2022,0.22
29/01/2022,44.85
29/01/2022,43.91
29/01/2022,8.09
29/01/2022,1.47
29/01/2022,0.37
29/01/2022,520.86
29/01/2022,18.46
29/01/2022,1.39
29/01/2022,8.32
29/01/2022,0.23
29/01/2022,38.28
29/01/2022,2.07
29/01/2022,0.39
29/01/2022,240.12
29/01/2022,13.09
29/01/2022,16.39
29/01/2022,6.07
29/01/2022,"2,058.87"
29/01/2022,477.44
29/01/2022,520.86
29/01/2022,93.75
29/01/2022,232.38
29/01/2022,16.97
29/01/2022,39.81
29/01/2022,"1,272.04"
29/01/2022,94.62
29/01/2022,9.84
29/01/2022,"1,789.72"
29/01/2022,178.56
29/01/2022,99.6
29/01/2022,16.65
29/01/2022,6.95
29/01/2022,239.05
29/01/2022,5.75
29/01/2022,72
29/01/2022,7.48
29/01/2022,0.94
29/01/2022,259.88
29/01/2022,37.34
29/01/2022,82.7
29/01/2022,12.56
29/01/2022,0.77
29/01/2022,66.55
29/01/2022,37.34
29/01/2022,13.95
29/01/2022,974.65
29/01/2022,11.74
29/01/2022,29.28
29/01/2022,22.71
29/01/2022,26.78
29/01/2022,515.03
29/01/2022,5.59
29/01/2022,9.98
29/01/2022,58.69
29/01/2022,37.72
29/01/2022,14.93
29/01/2022,6.58
29/01/2022,341.6
29/01/2022,18.23
29/01/2022,34.67
29/01/2022,520.86
29/01/2022,14.5
29/01/2022,23.97
29/01/2022,846.07
29/01/2022,118.8
29/01/2022,4.81
29/01/2022,63.04
29/01/2022,24.9
29/01/2022,393.22
29/01/2022,2.68
29/01/2022,7.45
29/01/2022,180.68
29/01/2022,91.69
29/01/2022,62.64
29/01/2022,81.06
29/01/2022,6.07
29/01/2022,0.54
29/01/2022,16.45
29/01/2022,6.58
29/01/2022,6.41
29/01/2022,19.24
29/01/2022,17.31
29/01/2022,37.69
29/01/2022,311.71
29/01/2022,55.19
29/01/2022,17.36
29/01/2022,288.75
29/01/2022,1.04
29/01/2022,55.19
29/01/2022,1.35
29/01/2022,135.83
29/01/2022,26.78
29/01/2022,6.08
29/01/2022,15.65
29/01/2022,0.94
29/01/2022,14.14
29/01/2022,538.09
29/01/2022,329.06
29/01/2022,6.24
29/01/2022,"6,182.25"
29/01/2022,131.94
29/01/2022,132.8
29/01/2022,59.8
29/01/2022,6.21
29/01/2022,2
29/01/2022,542.14
29/01/2022,0.96
29/01/2022,76
29/01/2022,31.17
29/01/2022,0.73
29/01/2022,7.48
29/01/2022,13.49
29/01/2022,0.35
29/01/2022,1.47
29/01/2022,2.07
29/01/2022,365.62
29/01/2022,"1,662.05"
29/01/2022,515.03
29/01/2022,30.95
29/01/2022,129.87
29/01/2022,17.36
29/01/2022,"1,754.38"
29/01/2022,10.94
29/01/2022,6.93
29/01/2022,77.67
29/01/2022,12.56
29/01/2022,14.71
29/01/2022,33.75
29/01/2022,7.9
29/01/2022,4.81
29/01/2022,121.05
29/01/2022,53.88
29/01/2022,0.83
29/01/2022,0.53
29/01/2022,4.56
29/01/2022,25.24
29/01/2022,685.74
29/01/2022,0.56
29/01/2022,80.1
29/01/2022,33.18
29/01/2022,1.56
29/01/2022,1.12
29/01/2022,402.64
29/01/2022,5.59
29/01/2022,30.78
29/01/2022,0.97
29/01/2022,0.71
29/01/2022,257.6
29/01/2022,29.16
29/01/2022,13.25
29/01/2022,0.73
29/01/2022,39.88
29/01/2022,204.46
30/01/2022,6.4
30/01/2022,6.58
30/01/2022,138.3
30/01/2022,45.69
30/01/2022,542.14
30/01/2022,155.29
30/01/2022,2.07
30/01/2022,26.78
30/01/2022,103.96
30/01/2022,38.98
30/01/2022,89.64
30/01/2022,15.71
30/01/2022,1.86
30/01/2022,283.33
30/01/2022,59.8
30/01/2022,89.64
30/01/2022,13.85
30/01/2022,76.67
30/01/2022,403.21
30/01/2022,7.45
30/01/2022,15.39
30/01/2022,45.21
30/01/2022,4.56
30/01/2022,29.67
30/01/2022,41.22
30/01/2022,97.36
30/01/2022,58.91
30/01/2022,1.64
30/01/2022,1.86
30/01/2022,22.55
30/01/2022,25.64
30/01/2022,292.01
30/01/2022,14.81
30/01/2022,44.85
30/01/2022,10.59
30/01/2022,44.51
30/01/2022,578.74
30/01/2022,31.17
30/01/2022,6.35
30/01/2022,46.96
30/01/2022,33.65
30/01/2022,21.94
30/01/2022,520.86
30/01/2022,0.94
30/01/2022,29.28
31/01/2022,270.98
31/01/2022,198.4
31/01/2022,8.93
31/01/2022,191.79
31/01/2022,25.24
31/01/2022,279.13
31/01/2022,89.64
31/01/2022,365.76
31/01/2022,6.08
31/01/2022,20.36
31/01/2022,4.02
31/01/2022,6.81
31/01/2022,38.57
31/01/2022,94.62
31/01/2022,784.73
31/01/2022,6.95
31/01/2022,0.74
31/01/2022,8.96
31/01/2022,524.07
31/01/2022,7.48
31/01/2022,3.01
31/01/2022,41.91
31/01/2022,8.04
31/01/2022,55.19
31/01/2022,1.58
31/01/2022,41.12
31/01/2022,6.9
31/01/2022,259.88
31/01/2022,0.32
31/01/2022,686.72
31/01/2022,6.9
31/01/2022,1.86
31/01/2022,37.03
31/01/2022,24.04
31/01/2022,307.44
31/01/2022,16.4
31/01/2022,0.5
31/01/2022,"2,924.96"
31/01/2022,0.33
31/01/2022,0.81
31/01/2022,694.49
31/01/2022,172.65
31/01/2022,0.58
31/01/2022,12.31
31/01/2022,98.95
01/10/2022,114.23
01/10/2022,181.21
01/10/2022,328.66
01/10/2022,16.67
01/10/2022,83.49
01/10/2022,22.33
01/10/2022,4.61
01/10/2022,84.66
01/10/2022,61.67
01/10/2022,89.71
01/10/2022,10.04
01/10/2022,50.28
01/10/2022,10.06
01/10/2022,110.77
01/10/2022,22.93
01/10/2022,3.4
01/10/2022,259.08
01/10/2022,62.39
01/10/2022,26.11
01/10/2022,123.87
01/10/2022,14.06
01/10/2022,1.76
01/10/2022,31.56
01/10/2022,"1,112.52"
01/10/2022,35.66
01/10/2022,529.77
01/10/2022,48.25
01/10/2022,12.73
01/10/2022,6.58
01/10/2022,3.51
01/10/2022,7.23
01/10/2022,89.71
01/10/2022,115.32
01/10/2022,92.57
01/10/2022,148.64
01/10/2022,511.54
01/10/2022,843.05
01/10/2022,66.41
01/10/2022,7.26
01/10/2022,501.13
01/10/2022,13.45
01/10/2022,476.79
01/10/2022,6.67
01/10/2022,961.7
01/10/2022,22.11
01/10/2022,212.22
01/10/2022,79.1
01/10/2022,29.41
01/10/2022,48.49
01/10/2022,"2,877.64"
01/10/2022,18.23
01/10/2022,22.18
01/10/2022,337.79
01/10/2022,174.98
01/10/2022,79.35
01/10/2022,21.63
01/10/2022,15.39
01/10/2022,13.7
01/10/2022,4.06
01/10/2022,15.28
01/10/2022,9.47
01/10/2022,61.92
01/10/2022,121.62
01/10/2022,124.52
01/10/2022,390.26
01/10/2022,147.27
01/10/2022,94.14
01/10/2022,47.33
01/10/2022,74.76
01/10/2022,"3,328.99"
01/10/2022,328.04
01/10/2022,82.4
01/10/2022,100.44
01/10/2022,577.12
01/10/2022,110.99
01/10/2022,148.66
01/10/2022,187.81
01/10/2022,846.13
01/10/2022,15.6
01/10/2022,73.28
01/10/2022,5.03
01/10/2022,17.47
01/10/2022,181.5
01/10/2022,15.84
01/10/2022,3.21
01/10/2022,412.23
01/10/2022,16.76
01/10/2022,16.01
01/10/2022,769.49
01/10/2022,27.28
01/10/2022,5.94
01/10/2022,73.42
01/10/2022,6.08
01/10/2022,80.7
01/10/2022,22.92
01/10/2022,17.1
01/10/2022,439.78
01/10/2022,6.86
01/10/2022,"2,939.71"
01/10/2022,7.07
01/10/2022,23.83
01/10/2022,15.6
01/10/2022,12.1
01/10/2022,172.67
01/10/2022,27.07
01/10/2022,49.61
01/10/2022,1.58
01/10/2022,25.08
01/10/2022,61.34
01/10/2022,27
01/10/2022,3.24
01/10/2022,41.14
01/10/2022,169.12
01/10/2022,2.59
01/10/2022,207.7
01/10/2022,1.87
01/10/2022,236.92
01/10/2022,537.5
01/10/2022,255.95
01/10/2022,81.16
01/10/2022,45.37
01/10/2022,142.21
01/10/2022,107.72
01/10/2022,166.16
01/10/2022,1.94
01/10/2022,117.12
01/10/2022,9.57
01/10/2022,10.68
01/10/2022,361.62
01/10/2022,61.74
01/10/2022,382.72
01/10/2022,53.07
01/10/2022,"2,361.37"
01/10/2022,67.39
01/10/2022,39.45
01/10/2022,7.48
01/10/2022,209.53
01/10/2022,1.94
01/10/2022,2.48
01/10/2022,77.66
01/10/2022,85.48
01/10/2022,0.5
01/10/2022,5.6
01/10/2022,281.12
01/10/2022,3.17
01/10/2022,24.2
01/10/2022,625.21
01/10/2022,5.3
01/10/2022,"2,636.05"
01/10/2022,3.99
01/10/2022,96.98
01/10/2022,3.18
01/10/2022,19.16
01/10/2022,11.58
01/10/2022,2.43
01/10/2022,22.32
01/10/2022,7.53
01/10/2022,9.22
01/10/2022,2.02
01/10/2022,20.99
01/10/2022,103.85
01/10/2022,158.94
01/10/2022,251.3
01/10/2022,25.03
01/10/2022,44.69
01/10/2022,87.86
01/10/2022,138.37
01/10/2022,25.08
01/10/2022,751.7
01/10/2022,367.53
01/10/2022,79.75
01/10/2022,7.09
01/10/2022,4.05
01/10/2022,606.83
01/10/2022,8.34
01/10/2022,"2,626.27"
01/10/2022,913.46
01/10/2022,20.38
01/10/2022,"1,629.22"
01/10/2022,2.2
01/10/2022,"2,157.71"
01/10/2022,375.61
01/10/2022,3.17
01/10/2022,187.8
01/10/2022,221.54
01/10/2022,52.9
01/10/2022,1.08
01/10/2022,10.4
01/10/2022,"1,889.87"
01/10/2022,181.62
01/10/2022,252.88
01/10/2022,4.97
01/10/2022,96.82
01/10/2022,67.12
01/10/2022,36.21
01/10/2022,2.09
01/10/2022,139.61
02/10/2022,8.48
02/10/2022,164.81
02/10/2022,310.75
02/10/2022,328.1
02/10/2022,202.58
02/10/2022,13.73
02/10/2022,212.67
02/10/2022,104.74
02/10/2022,27.6
02/10/2022,89.38
02/10/2022,227.02
02/10/2022,25.81
02/10/2022,2.38
02/10/2022,16.37
02/10/2022,"2,898.04"
02/10/2022,193.4
02/10/2022,245.07
02/10/2022,7.61
02/10/2022,16.54
02/10/2022,223.38
02/10/2022,121.06
02/10/2022,346.76
02/10/2022,144.21
02/10/2022,27.9
02/10/2022,"1,237.53"
02/10/2022,20.33
02/10/2022,69.12
02/10/2022,54
02/10/2022,8.66
02/10/2022,2.9
02/10/2022,2.82
02/10/2022,161.03
02/10/2022,70.61
02/10/2022,25.78
02/10/2022,298.1
02/10/2022,618.34
02/10/2022,300.65
02/10/2022,60.4
02/10/2022,89.02
02/10/2022,77.13
02/10/2022,178.06
02/10/2022,122.76
02/10/2022,279.17
02/10/2022,41.56
02/10/2022,9.9
02/10/2022,105.8
02/10/2022,194.26
02/10/2022,59.81
02/10/2022,22.29
02/10/2022,7.55
02/10/2022,20.97
02/10/2022,77.03
02/10/2022,22.38
02/10/2022,154.97
02/10/2022,17.13
02/10/2022,13.34
03/10/2022,62.85
03/10/2022,25.9
03/10/2022,29.16
03/10/2022,15.11
03/10/2022,992.06
03/10/2022,1.58
03/10/2022,37.99
03/10/2022,1.08
03/10/2022,15.01
03/10/2022,23.3
03/10/2022,14.19
03/10/2022,25.19
03/10/2022,25.8
03/10/2022,512.09
03/10/2022,59.62
03/10/2022,207.37
03/10/2022,25.3
03/10/2022,6.29
03/10/2022,48.27
03/10/2022,74.32
03/10/2022,618.72
03/10/2022,2.18
03/10/2022,99.2
03/10/2022,36.91
03/10/2022,28.94
03/10/2022,3.56
03/10/2022,42.07
03/10/2022,58.01
03/10/2022,295.87
03/10/2022,186.44
03/10/2022,360.38
03/10/2022,16.06
03/10/2022,12.42
03/10/2022,2.64
03/10/2022,825.08
03/10/2022,1.35
03/10/2022,52.3
03/10/2022,92.61
03/10/2022,154.5
03/10/2022,281.71
03/10/2022,71.2
03/10/2022,2.33
03/10/2022,48.93
03/10/2022,28.01
03/10/2022,4.89
03/10/2022,136.42
03/10/2022,20.14
03/10/2022,193.27
03/10/2022,18.05
03/10/2022,300.55
03/10/2022,3.12
03/10/2022,16.79
03/10/2022,7.49
03/10/2022,86.2
03/10/2022,8.37
03/10/2022,40.27
04/10/2022,38.94
04/10/2022,595.34
04/10/2022,18.14
04/10/2022,36.69
04/10/2022,168.96
04/10/2022,22.85
04/10/2022,281.71
04/10/2022,1.4
04/10/2022,333.55
04/10/2022,590.24
04/10/2022,32.45
04/10/2022,94.72
04/10/2022,8.74
04/10/2022,104.47
04/10/2022,179.26
04/10/2022,403.36
04/10/2022,109.89
04/10/2022,589.03
04/10/2022,9.53
04/10/2022,67.28
04/10/2022,8.51
04/10/2022,36.39
04/10/2022,667.61
04/10/2022,58.06
04/10/2022,1.4
04/10/2022,720.07
04/10/2022,54.82
04/10/2022,22.39
04/10/2022,35.38
04/10/2022,22.06
04/10/2022,491.45
04/10/2022,12.47
04/10/2022,4.16
04/10/2022,51.42
04/10/2022,5.05
04/10/2022,346.76
04/10/2022,48.21
04/10/2022,57.49
04/10/2022,1.66
04/10/2022,121.17
04/10/2022,70.04
04/10/2022,314.79
04/10/2022,4.45
04/10/2022,5.45
04/10/2022,893.01
04/10/2022,210.84
04/10/2022,35.32
04/10/2022,"1,210.25"
04/10/2022,599.04
04/10/2022,58.84
04/10/2022,"2,309.84"
04/10/2022,67.27
04/10/2022,8.45
05/10/2022,166.16
05/10/2022,125.89
05/10/2022,8.85
05/10/2022,4.74
05/10/2022,19.36
05/10/2022,5.81
05/10/2022,33.52
05/10/2022,5.07
05/10/2022,10.93
05/10/2022,153.57
05/10/2022,19.58
05/10/2022,608.98
05/10/2022,63.15
05/10/2022,314.13
05/10/2022,2.59
05/10/2022,345.96
05/10/2022,9.01
05/10/2022,211.61
05/10/2022,49.42
05/10/2022,22.23
05/10/2022,154.54
05/10/2022,"1,693.78"
05/10/2022,11.41
05/10/2022,0.18
05/10/2022,9.26
05/10/2022,287.76
05/10/2022,8.15
05/10/2022,181.75
05/10/2022,5.56
05/10/2022,28.6
05/10/2022,177.84
05/10/2022,39.5
05/10/2022,10.83
05/10/2022,16.72
05/10/2022,108
05/10/2022,12.51
05/10/2022,62.58
05/10/2022,11.09
05/10/2022,156.94
05/10/2022,21.4
05/10/2022,4.98
05/10/2022,764.13
05/10/2022,1.3
05/10/2022,206.44
05/10/2022,1.8
05/10/2022,57.77
05/10/2022,62.76
05/10/2022,67.49
05/10/2022,140.85
05/10/2022,19.06
05/10/2022,52.9
05/10/2022,257.7
05/10/2022,574.08
06/10/2022,88.26
06/10/2022,71.39
06/10/2022,230.64
06/10/2022,46.43
06/10/2022,23.3
06/10/2022,40.28
06/10/2022,172.92
06/10/2022,54.11
06/10/2022,605.06
06/10/2022,236.28
06/10/2022,42.96
06/10/2022,202.57
06/10/2022,215.79
06/10/2022,30.82
06/10/2022,47.33
06/10/2022,307.14
06/10/2022,11.43
06/10/2022,106.1
06/10/2022,51.42
06/10/2022,4.35
06/10/2022,34.95
06/10/2022,194.37
06/10/2022,29.13
06/10/2022,33.36
06/10/2022,3.88
06/10/2022,328.8
06/10/2022,660.06
06/10/2022,10.16
06/10/2022,128.8
06/10/2022,33.52
06/10/2022,604.83
06/10/2022,34.56
06/10/2022,388.46
06/10/2022,129.58
06/10/2022,113.06
06/10/2022,340.7
06/10/2022,0.31
06/10/2022,3.98
06/10/2022,4.16
06/10/2022,167.53
06/10/2022,88.41
06/10/2022,27.07
06/10/2022,1.55
06/10/2022,47.17
06/10/2022,90.63
06/10/2022,38.33
06/10/2022,6.81
06/10/2022,37.71
06/10/2022,523.21
06/10/2022,82.56
06/10/2022,82.37
06/10/2022,167.62
06/10/2022,46.09
07/10/2022,409.67
07/10/2022,1.58
07/10/2022,152.31
07/10/2022,18.75
07/10/2022,"1,417.00"
07/10/2022,209.42
07/10/2022,76.65
07/10/2022,47.37
07/10/2022,396.11
07/10/2022,70.27
07/10/2022,2.28
07/10/2022,"1,559.94"
07/10/2022,2.16
07/10/2022,2.31
07/10/2022,592.58
07/10/2022,148.71
07/10/2022,82.87
07/10/2022,562.03
07/10/2022,138.48
07/10/2022,755.75
07/10/2022,4.22
07/10/2022,219.05
07/10/2022,20.61
07/10/2022,62.39
07/10/2022,5.98
07/10/2022,332.74
07/10/2022,172.15
07/10/2022,2.02
07/10/2022,273.16
07/10/2022,111.71
07/10/2022,"2,455.36"
07/10/2022,29.38
07/10/2022,360.09
07/10/2022,14.88
07/10/2022,2.2
07/10/2022,0.71
07/10/2022,71.51
07/10/2022,1.94
07/10/2022,161.44
07/10/2022,195.56
07/10/2022,54.73
07/10/2022,35.84
07/10/2022,14.47
07/10/2022,147.96
07/10/2022,403.37
07/10/2022,100.33
07/10/2022,"2,712.51"
07/10/2022,4.54
07/10/2022,266.75
07/10/2022,6.95
07/10/2022,636.99
07/10/2022,13.51
07/10/2022,273.11
08/10/2022,55.3
08/10/2022,0.64
08/10/2022,35.38
08/10/2022,586.72
08/10/2022,22
08/10/2022,240.25
08/10/2022,693.52
08/10/2022,322.75
08/10/2022,271.78
08/10/2022,416.8
08/10/2022,1.73
08/10/2022,8.84
08/10/2022,5.57
08/10/2022,20.38
08/10/2022,16.14
08/10/2022,20.48
08/10/2022,100.97
08/10/2022,15.29
08/10/2022,6.8
08/10/2022,300.77
08/10/2022,50.28
08/10/2022,326.87
08/10/2022,2.47
08/10/2022,673.31
08/10/2022,259.93
08/10/2022,59.24
08/10/2022,134.04
08/10/2022,20.83
08/10/2022,3.43
08/10/2022,32.43
08/10/2022,87.75
08/10/2022,500.71
08/10/2022,368.97
08/10/2022,5.89
08/10/2022,4.76
08/10/2022,31.56
08/10/2022,305.99
08/10/2022,3.32
08/10/2022,51.99
08/10/2022,235.41
08/10/2022,18.81
08/10/2022,12.78
08/10/2022,22.48
08/10/2022,4.37
08/10/2022,89.92
08/10/2022,6.09
08/10/2022,290.77
08/10/2022,162.15
08/10/2022,169.5
08/10/2022,41.59
08/10/2022,0.59
08/10/2022,6.22
08/10/2022,19.26
08/10/2022,2.38
08/10/2022,5.95
08/10/2022,163.66
08/10/2022,42.59
08/10/2022,4.99
08/10/2022,337.49
08/10/2022,43.15
08/10/2022,225.32
08/10/2022,553.56
08/10/2022,193.32
08/10/2022,2.11
08/10/2022,83.18
08/10/2022,281.55
08/10/2022,200.51
08/10/2022,84.9
08/10/2022,18.19
08/10/2022,174.53
08/10/2022,181.59
08/10/2022,2.76
08/10/2022,41.36
08/10/2022,28.16
08/10/2022,71.99
08/10/2022,6.52
08/10/2022,82.61
08/10/2022,44.25
08/10/2022,117.57
08/10/2022,67.12
08/10/2022,124.86
08/10/2022,257.7
08/10/2022,40.45
08/10/2022,4.15
08/10/2022,1.62
08/10/2022,33.73
08/10/2022,187.81
08/10/2022,36.87
